,category,location_type,context,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date,pretty name,constituincy,Type
3486,violent-crime,Force,,b51ad42d4468636f4dfe5a46173d38329ef715ac4cd5da6d27b106ab6dd4e554,78237312,,2019-10,53.882706,1306950,On or near Tredgold Garth,-1.614053,Unable to prosecute suspect,2019-10,On or near Tredgold Garth - Leeds North West,Leeds North West,Street
3487,violent-crime,Force,,8fe8bf94b5ae743c3dc0d4c304c1bc708176e71e01f866ac57d6c2d7df98d7c3,78253132,,2019-10,53.85223,1304957,On or near Raynel Way,-1.606459,Unable to prosecute suspect,2019-10,On or near Raynel Way - Leeds North West,Leeds North West,Street
3488,violent-crime,Force,,044e3e482dbbe43cd545bc5321b3028cde91a9e5c299b1fa666264084920332d,78232541,,2019-10,53.855599,1304834,On or near East Causeway Close,-1.576934,Unable to prosecute suspect,2019-10,On or near East Causeway Close - Leeds North West,Leeds North West,Street
3489,violent-crime,Force,,18129d4b5deaa8eb1a4298aa0728c0423a91a2d63f16b2d6d84383d643487d80,78258864,,2019-10,53.910364,1307972,On or near Newall Hall Park,-1.696305,Unable to prosecute suspect,2019-10,On or near Newall Hall Park - Leeds North West,Leeds North West,Street
3490,violent-crime,Force,,2ca190bca045c69cac8e8f8bfcab11139c898846277add6cf738dd7d0f28d085,78270002,,2019-10,53.808148,1299603,On or near Branksome Place,-1.570821,Investigation complete; no suspect identified,2019-11,On or near Branksome Place - Leeds North West,Leeds North West,Street
3491,violent-crime,Force,,00a5ead0d89353ac3681a88fb5bee6f38e320e238a1344969dd48616f3f63cec,78265433,,2019-10,53.857556,1304987,On or near Holtdale Close,-1.613448,Investigation complete; no suspect identified,2019-11,On or near Holtdale Close - Leeds North West,Leeds North West,Street
3492,violent-crime,Force,,59333174d00c85db8c9b278d627b34a597a4f0b8cd4e4a6615f043790d710b32,78233906,,2019-10,53.898847,1307906,On or near Arthington Garth,-1.608091,Unable to prosecute suspect,2019-11,On or near Arthington Garth - Leeds North West,Leeds North West,Street
3493,violent-crime,Force,,12ab5ee0aec05e2eefda12ffbee9a74467e4b96e1a3590a07415935977ed121d,78241253,,2019-10,53.865192,1306703,On or near Clayton Grove,-1.686079,Unable to prosecute suspect,2019-11,On or near Clayton Grove - Leeds North West,Leeds North West,Street
3494,violent-crime,Force,,8f310dbe892fedf7c2cb1e3698509e6d48bdf8063d2b98306179948709c345e6,78263463,,2019-10,53.85223,1304957,On or near Raynel Way,-1.606459,Unable to prosecute suspect,2019-11,On or near Raynel Way - Leeds North West,Leeds North West,Street
3495,violent-crime,Force,,dd1cc67f4bd684de957423342caabe04806d41ef4b5b5556dc9e6f1a327bdb74,78263596,,2019-10,53.85223,1304957,On or near Raynel Way,-1.606459,Unable to prosecute suspect,2019-11,On or near Raynel Way - Leeds North West,Leeds North West,Street
3496,violent-crime,Force,,eee5bb34358bdf168287c2a4425bbd762a0a733a9986b084eebf8b8eeb6d6036,78269111,,2019-10,53.817564,1299799,On or near Back Ridge Mount Terrace,-1.559926,Unable to prosecute suspect,2019-11,On or near Back Ridge Mount Terrace - Leeds North West,Leeds North West,Street
3497,violent-crime,Force,,e98981efad6da97285647eaef89f08bd9f8356557a1d565592d0adc8080d3308,78248893,,2019-10,53.817564,1299799,On or near Back Ridge Mount Terrace,-1.559926,Unable to prosecute suspect,2019-11,On or near Back Ridge Mount Terrace - Leeds North West,Leeds North West,Street
3498,violent-crime,Force,,85ff367350a9cf591710f746e7069ef64ce0233f3bce991c313360553a585b77,78230604,,2019-10,53.867269,1306632,On or near Carlton Terrace,-1.679615,Unable to prosecute suspect,2019-11,On or near Carlton Terrace - Leeds North West,Leeds North West,Street
3499,violent-crime,Force,,d8ab190ba69b1bb99cec0d2c90f48e11a9fc6fc8b3a3b5ae4fd10bf1add030bc,78257452,,2019-10,53.900785,1308069,On or near West Busk Lane,-1.715581,Unable to prosecute suspect,2019-11,On or near West Busk Lane - Leeds North West,Leeds North West,Street
3500,violent-crime,Force,,51a76d8d2c86e39b6ac5545d8a79aecc81f5fdfd16a8a94a20231ee81718abcc,78268365,,2019-10,53.817378,1299472,On or near Spring Road,-1.575754,Unable to prosecute suspect,2019-11,On or near Spring Road - Leeds North West,Leeds North West,Street
3501,violent-crime,Force,,529d3ac50194863a4d0bfcc091fa4a7721595557dfc5bb01107d67adf47557c7,78267919,,2019-10,53.815633,1299445,On or near Richmond Mount,-1.572719,Unable to prosecute suspect,2019-11,On or near Richmond Mount - Leeds North West,Leeds North West,Street
3502,violent-crime,Force,,1f4f318a538858dfb1fb47753bdf3aab5f8ce9fc26396e07c7d9e068ac661487,78265506,,2019-10,53.863104,1306738,On or near Grange Mount,-1.674934,Unable to prosecute suspect,2019-11,On or near Grange Mount - Leeds North West,Leeds North West,Street
3503,violent-crime,Force,,e350295ada05e1397c757c35a41eda244edbb80fd2646613419cd16d6fc982bb,78257643,,2019-10,53.857229,1304891,On or near Otley Road,-1.590859,Court result unavailable,2020-05,On or near Otley Road - Leeds North West,Leeds North West,Street
3504,violent-crime,Force,,db6d4ae7833751c1a71d8f12b8ca54c9e48ec716c86e94f1b0c11c5ddbd080a7,78249383,,2019-10,53.810082,1299512,On or near Thornville View,-1.571348,Unable to prosecute suspect,2020-06,On or near Thornville View - Leeds North West,Leeds North West,Street
3505,violent-crime,Force,,2417f83e39beb2468e213a04558855180e17dc06fa1f8e9e54edf63625614445,79274777,,2019-11,53.86462,1306655,On or near Harper Lane,-1.683832,Unable to prosecute suspect,2019-12,On or near Harper Lane - Leeds North West,Leeds North West,Street
3506,violent-crime,Force,,79f899d8122f190e9b6eabdfc2b2fe5f2890a16499b3a73bb37b5cd38effb20c,79272211,,2019-11,53.829123,1301566,On or near Hollin Mount,-1.585223,Unable to prosecute suspect,2019-12,On or near Hollin Mount - Leeds North West,Leeds North West,On or near Petrol Station
3507,violent-crime,Force,,601a8bd11ee75d2dfd47463db8e3cc314d58d50356a6a226d048bf89713382d4,79284108,,2019-11,53.811181,1299620,On or near Back Mayville Avenue,-1.574405,Unable to prosecute suspect,2019-12,On or near Back Mayville Avenue - Leeds North West,Leeds North West,Street
3508,violent-crime,Force,,7712ca05d54670d18ec3d296e9948826464d710620c0bfb9a20863e3448e2b80,79285986,,2019-11,53.853239,1304980,On or near Tinshill Crescent,-1.615419,Unable to prosecute suspect,2020-04,On or near Tinshill Crescent - Leeds North West,Leeds North West,Street
3509,violent-crime,Force,,bd3442c62a564059a8e5fe74b659ba7e7f1ccde1439f4e403ed9400e48db2698,79280966,,2019-11,53.851177,1304962,On or near Raynel Close,-1.605952,Unable to prosecute suspect,2020-04,On or near Raynel Close - Leeds North West,Leeds North West,Street
3510,violent-crime,Force,,8bb30e4bd6e8a48832087b9c2bd99b71ca51c3a207edaa450d117705fb219385,79283994,,2019-11,53.832101,1303974,On or near Hollin Gardens,-1.583507,Unable to prosecute suspect,2020-02,On or near Hollin Gardens - Leeds North West,Leeds North West,On or near Sports/recreation Area
3511,violent-crime,Force,,2781edfece5fd2790d9ea11212d62ed822506fc0d2f462d63e796f21f47e94f3,79280709,,2019-11,53.85223,1304957,On or near Raynel Way,-1.606459,Unable to prosecute suspect,2020-03,On or near Raynel Way - Leeds North West,Leeds North West,Street
3512,violent-crime,Force,,3d844790ed6a99c7f96c38e723c793e600a005ed9ee8b29733bd29a00b595195,79296788,,2019-11,53.811181,1299620,On or near Back Mayville Avenue,-1.574405,Offender given a caution,2020-03,On or near Back Mayville Avenue - Leeds North West,Leeds North West,Street
3513,violent-crime,Force,,6b6ec12016f908fd3c93d68e2e9e4129a106f2be5a2b4936e6ec9e6603c75c4f,79273967,,2019-11,53.835424,1303882,On or near Otley Road,-1.59329,Unable to prosecute suspect,2020-11,On or near Otley Road - Leeds North West,Leeds North West,Street
3514,violent-crime,Force,,f851b99874826aa7599b6c2d76bafc4bb3033c6da0988f239c4a350bda99781a,79271478,,2019-11,53.902103,1308025,On or near Fairfax Street,-1.688846,Unable to prosecute suspect,2020-12,On or near Fairfax Street - Leeds North West,Leeds North West,Street
3515,violent-crime,Force,,1fa3b5b17d764d9b58084182473d584e10e2c5a67982ee6bf1b503218736afc7,79271601,,2019-11,53.903471,1308090,On or near Avenue Terrace,-1.700205,Unable to prosecute suspect,2020-01,On or near Avenue Terrace - Leeds North West,Leeds North West,Street
3516,violent-crime,Force,,237e07d606ef3b50e0d7ec0ea2c6326a7e4e79476f39ae1694ba13795630e66e,79276956,,2019-11,53.901856,1308028,On or near Craven Street,-1.687174,Unable to prosecute suspect,2019-11,On or near Craven Street - Leeds North West,Leeds North West,Street
3517,violent-crime,Force,,60464ab5a5e01ce7d38f245e195d66e6bc094f84f90454da1436cf581376732e,79279713,,2019-11,53.814883,1299459,On or near Buckingham Mount,-1.571709,Court result unavailable,2020-07,On or near Buckingham Mount - Leeds North West,Leeds North West,Street
3518,violent-crime,Force,,c7810efcb8c026dce0603d8279c4296d8bde52a6c91236678495ff1b2d4a6254,79282687,,2019-11,53.859192,1306757,On or near Holtdale Croft,-1.613448,Unable to prosecute suspect,2020-02,On or near Holtdale Croft - Leeds North West,Leeds North West,Street
3519,violent-crime,Force,,b04f73df07cfbd9f868aca7e9696ba2c9c21399c3e94280e5c560def43247671,79282925,,2019-11,53.84894,1305064,On or near Ireland Crescent,-1.611856,Unable to prosecute suspect,2020-03,On or near Ireland Crescent - Leeds North West,Leeds North West,Street
3520,violent-crime,Force,,a5a29342b90beba51d3908eb70658271cc889a1146266d0f8d5d0a8b5ea1a897,79283345,,2019-11,53.902103,1308025,On or near Fairfax Street,-1.688846,Unable to prosecute suspect,2020-12,On or near Fairfax Street - Leeds North West,Leeds North West,Street
3521,violent-crime,Force,,a147fc616d84d6ca6f7851a8463816aa26d4f3966d9e37a7776ea62c41b70fb7,79283703,,2019-11,53.85779,1305001,On or near Moseley Wood Drive,-1.624773,Court result unavailable,2020-05,On or near Moseley Wood Drive - Leeds North West,Leeds North West,Street
3522,violent-crime,Force,,cc702e336f7f37e4b89a43bf765ae8b9628020bef3df87c0907d2dc144e39011,79283723,,2019-11,53.85779,1305001,On or near Moseley Wood Drive,-1.624773,Court result unavailable,2020-06,On or near Moseley Wood Drive - Leeds North West,Leeds North West,Street
3523,violent-crime,Force,,4720d483f85ac2ce1478f4f1b7ee662fa657dc5eb580bbe420e8111b0e5d8a01,79284099,,2019-11,53.811181,1299620,On or near Back Mayville Avenue,-1.574405,Unable to prosecute suspect,2019-12,On or near Back Mayville Avenue - Leeds North West,Leeds North West,Street
3524,violent-crime,Force,,df6d489c3d9bcb68091b40e1780d8e8818c0291e36c6ac4c4bafb3d07bd5f93b,79284195,,2019-11,53.857229,1304891,On or near Otley Road,-1.590859,Unable to prosecute suspect,2020-05,On or near Otley Road - Leeds North West,Leeds North West,Street
3525,violent-crime,Force,,8a216aa46aee3a2fffbb2c82a3afa7ebf9049dba842e929eae6bde33907fa4ae,79278982,,2019-11,53.820702,1301643,On or near Ash Road,-1.585549,Unable to prosecute suspect,2019-11,On or near Ash Road - Leeds North West,Leeds North West,Street
3526,violent-crime,Force,,93e47a12cb7954e5549ad5b1ece1571374a079151e6d23aaa66b11b8a2e03534,79285761,,2019-11,53.839817,1303864,On or near Wynford Avenue,-1.597913,Unable to prosecute suspect,2020-05,On or near Wynford Avenue - Leeds North West,Leeds North West,Street
3527,violent-crime,Force,,3b1de5e577dc69dd68d78d3778b6b77ded958df1c6a699350c8d027a66df5c71,79284925,,2019-11,53.84143,1303842,On or near Luttrell Close,-1.601803,Investigation complete; no suspect identified,2019-12,On or near Luttrell Close - Leeds North West,Leeds North West,On or near Supermarket
3528,violent-crime,Force,,af653eb9b75bbc5e4ca5c1b0abf6c346f665adae0f2b1882f54e0ec46d5fdcde,79287765,,2019-11,53.834683,1303881,On or near Spen Road,-1.597521,Unable to prosecute suspect,2019-12,On or near Spen Road - Leeds North West,Leeds North West,Street
3529,violent-crime,Force,,829b82ca4e9855fabe8cda2fdf5346dd9c6837131e525cdab009af158805a597,79288139,,2019-11,53.838959,1303920,On or near Clayton Wood Bank,-1.607602,Unable to prosecute suspect,2019-12,On or near Clayton Wood Bank - Leeds North West,Leeds North West,Street
3530,violent-crime,Force,,164e42dfe954baa00176f706fe6183f9e64e6863cbcc1a2eabae2b0922a37ac4,79288686,,2019-11,53.814769,1299759,On or near Hyde Park Place,-1.562324,Unable to prosecute suspect,2020-06,On or near Hyde Park Place - Leeds North West,Leeds North West,Street
3531,violent-crime,Force,,bf9168c3de1bd94d8fc3cf4be08fa9263aff9afcb311a211db67ad280b3706e7,79289478,,2019-11,53.821357,1301575,On or near Trelawn Street,-1.58258,Offender given a caution,2019-12,On or near Trelawn Street - Leeds North West,Leeds North West,Street
3532,violent-crime,Force,,381e7fb14a5e5619b9af6ab0f0a5313b8cbe1759b95570d5e42d1137c7ddab23,79292748,,2019-11,53.820702,1301643,On or near Ash Road,-1.585549,Unable to prosecute suspect,2019-12,On or near Ash Road - Leeds North West,Leeds North West,Street
3533,violent-crime,Force,,6d9241ae8af6c6e1a9dc3c398cae2056f335e6569347ffb684e604d0b1a3a136,79294589,,2019-11,53.820994,1301653,On or near Shire Oak Street,-1.576386,Unable to prosecute suspect,2019-12,On or near Shire Oak Street - Leeds North West,Leeds North West,Street
3534,violent-crime,Force,,f74b17b3b2879f1e2c8c3ff7bdc144048da586051da0021b8b8ea116d85814a4,79295095,,2019-11,53.814269,1299452,On or near Ebberston Terrace,-1.565732,Unable to prosecute suspect,2020-06,On or near Ebberston Terrace - Leeds North West,Leeds North West,Street
3535,violent-crime,Force,,dee7ad52e1af32f4b6ce746a9a88a91779f1fe2981b8b35d8578d7f47f7bfc21,79269857,,2019-11,53.90014,1308067,On or near Duncan Avenue,-1.71277,Unable to prosecute suspect,2019-12,On or near Duncan Avenue - Leeds North West,Leeds North West,Street
3536,violent-crime,Force,,9fd9cd0074e89e190e0657422020366be587ea66dfacad99fe75e09df5e22518,79269921,,2019-11,53.812629,1299619,On or near Back Mayville Place,-1.574846,Investigation complete; no suspect identified,2019-11,On or near Back Mayville Place - Leeds North West,Leeds North West,Street
3537,violent-crime,Force,,eac6d1951bcc18fc09349f07418613934908d755adbb8616873e569711bc1f38,79270910,,2019-11,53.856192,1304933,On or near Holt Way,-1.605753,Unable to prosecute suspect,2020-01,On or near Holt Way - Leeds North West,Leeds North West,On or near Supermarket
3538,violent-crime,Force,,2c53211ce70e6413f2bf146ec433e4396d80a0f48b85a85bed86721bac5a926e,79271018,,2019-11,53.847132,1305065,On or near Laith Green,-1.611143,Unable to prosecute suspect,2019-12,On or near Laith Green - Leeds North West,Leeds North West,On or near Hospital Lane
3539,violent-crime,Force,,8337a873a9cd5ddf401b4ed23f69e965deb6d8678b70dc1b27b5576bad7124e2,79271033,,2019-11,53.830822,1301558,On or near Cross Glen Road,-1.585464,Unable to prosecute suspect,2019-12,On or near Cross Glen Road - Leeds North West,Leeds North West,Street
3540,violent-crime,Force,,009d6e7e44ea7fd26ea7ae7f7a032571a6a87c195ad7dcfd391a32102b6bcc4e,79271262,,2019-11,53.825866,1301683,On or near Back Wilton Grove,-1.571658,Status update unavailable,2020-03,On or near Back Wilton Grove - Leeds North West,Leeds North West,Street
3541,violent-crime,Force,,6f479975ee7d683f3670d108959a9c25bbc2aab3956436b6cf766662e2390bc4,79271318,,2019-11,53.845646,1304946,On or near Iveson Grove,-1.607509,Unable to prosecute suspect,2019-12,On or near Iveson Grove - Leeds North West,Leeds North West,Street
3542,violent-crime,Force,,1d620003e1cb0774082062e7d89b793efa3a31bb2d473c59036a9831a50559e9,79271479,,2019-11,53.902103,1308025,On or near Fairfax Street,-1.688846,Unable to prosecute suspect,2020-12,On or near Fairfax Street - Leeds North West,Leeds North West,Street
3543,violent-crime,Force,,4ef4c0346ce5978c7e9d63c55625812ff5872118327a5fd64da20c7a59148e7c,79271580,,2019-11,53.834683,1303881,On or near Spen Road,-1.597521,Action to be taken by another organisation,2020-01,On or near Spen Road - Leeds North West,Leeds North West,Street
3544,violent-crime,Force,,16a56d0ec41f24726b2213766a99a908167a591e41056ef1ce930adb196ea54f,79271832,,2019-11,53.848659,1304942,On or near Laith Gardens,-1.605459,Investigation complete; no suspect identified,2020-04,On or near Laith Gardens - Leeds North West,Leeds North West,Street
3545,violent-crime,Force,,8a0e56cdedec4b9b12d63fa59fd1830cf3ef711e27599e086961d3f85a816fa1,79271855,,2019-11,53.809329,1299514,On or near Thornville Street,-1.571918,Unable to prosecute suspect,2019-12,On or near Thornville Street - Leeds North West,Leeds North West,Street
3546,violent-crime,Force,,836a00d7f22e93dffdbc2ad7d06405e3460687b1ba93e5803642e4ed0e09afef,79271861,,2019-11,53.913641,1308511,On or near Wilkinson Way,-1.70575,Unable to prosecute suspect,2019-11,On or near Wilkinson Way - Leeds North West,Leeds North West,Street
3547,violent-crime,Force,,b2f76aa149a9aed249879de9b5017b41aad90a12fc892eb1a1c2c4ca32f05954,79271862,,2019-11,53.844261,1303855,On or near Luttrell Crescent,-1.602035,Unable to prosecute suspect,2020-01,On or near Luttrell Crescent - Leeds North West,Leeds North West,Street
3548,violent-crime,Force,,27e9b29ff4ea998f058f7dda7d9a0c69c32eefb2c0915983be543d2f43da01aa,79271923,,2019-11,53.844357,1303857,On or near Iveson Rise,-1.603706,Unable to prosecute suspect,2019-11,On or near Iveson Rise - Leeds North West,Leeds North West,Street
3549,violent-crime,Force,,af985a1f78723c43ae32affa55f40b1aabc24d816ee86d9f34b76649c4b77ed6,79270594,,2019-11,53.845579,1304948,On or near Iveson Approach,-1.606217,Unable to prosecute suspect,2019-12,On or near Iveson Approach - Leeds North West,Leeds North West,Street
3550,violent-crime,Force,,40da79b0f3cf649e22491afc03b9b3141cc64f679c0e5da2d099d7ba8d6684bb,79270721,,2019-11,53.900771,1308068,On or near Westbourne Grove,-1.709706,Unable to prosecute suspect,2019-12,On or near Westbourne Grove - Leeds North West,Leeds North West,Street
3551,violent-crime,Force,,e2ce57f72ebbc662df63f40eb080d3440f56fc0a30dd29133f67fd10899f8805,79275119,,2019-11,53.844261,1303855,On or near Luttrell Crescent,-1.602035,Unable to prosecute suspect,2019-11,On or near Luttrell Crescent - Leeds North West,Leeds North West,Street
3552,violent-crime,Force,,990c6b026dddc00a8782b466597617fcc75a92e4f62efeeac018701c5674e158,79272607,,2019-11,53.857229,1304891,On or near Otley Road,-1.590859,Unable to prosecute suspect,2019-12,On or near Otley Road - Leeds North West,Leeds North West,Street
3553,violent-crime,Force,,0f7ef19e8c72c64509d1d7b5b2bd2d403c85ed2af58046eef2d85ce32b7254de,79273247,,2019-11,53.914349,1308534,On or near Ridding Gate,-1.708364,Unable to prosecute suspect,2019-11,On or near Ridding Gate - Leeds North West,Leeds North West,On or near Sports/recreation Area
3554,violent-crime,Force,,cecba42a3ab62e09c68d9cf8ce4bcca00b310b1d40d41019b9f97293f2ea8405,79273282,,2019-11,53.848659,1304942,On or near Laith Gardens,-1.605459,Unable to prosecute suspect,2019-12,On or near Laith Gardens - Leeds North West,Leeds North West,Street
3555,violent-crime,Force,,5a5b74e47910ef767b70f801a886cb273d9f34d69b43ce05d84f3f3fe6c66d81,79273504,,2019-11,53.862853,1306692,On or near Parkland View,-1.688803,Unable to prosecute suspect,2020-01,On or near Parkland View - Leeds North West,Leeds North West,Street
3556,violent-crime,Force,,0399ae7f40c7580eef26d6bb268943021e307d83fe406c0c030aca1f99585ef5,79273655,,2019-11,53.853737,1304832,On or near East Moor Lane,-1.576284,Unable to prosecute suspect,2019-12,On or near East Moor Lane - Leeds North West,Leeds North West,Street
3557,violent-crime,Force,,8b7ce67795bddaa6c596fcdf3729dd3d90c1195ea7f8ec3e8a88ad166b7c1172,79273972,,2019-11,53.837394,1303979,On or near Quarry Dene,-1.583333,Status update unavailable,2020-03,On or near Quarry Dene - Leeds North West,Leeds North West,Street
3558,violent-crime,Force,,a3a51c69ee057ab3fddc78ed6674d6ed40f142d73725630a77a1833f27c099e4,79273961,,2019-11,53.835424,1303882,On or near Otley Road,-1.59329,Unable to prosecute suspect,2020-11,On or near Otley Road - Leeds North West,Leeds North West,Street
3559,violent-crime,Force,,25322943ac9f558e02f8503db7ea7d3ec2c24cbccfc3fd5f093b07535bc5c579,79274141,,2019-11,53.816519,1299440,On or near Back Broomfield Crescent,-1.579181,Unable to prosecute suspect,2020-01,On or near Back Broomfield Crescent - Leeds North West,Leeds North West,Street
3560,violent-crime,Force,,b727c22dd5c578991fff1f9cdb8cbfe093f2df8230e3c1d12da3b8248bb1a0a1,79274401,,2019-11,53.857229,1304891,On or near Otley Road,-1.590859,Court result unavailable,2020-06,On or near Otley Road - Leeds North West,Leeds North West,Street
3561,violent-crime,Force,,995b238f2a004ea7f8f9700b3d1b47f2e3da6136488fb46f6db30440b3f4875f,79274405,,2019-11,53.867678,1306599,On or near Manor Close,-1.688311,Unable to prosecute suspect,2019-12,On or near Manor Close - Leeds North West,Leeds North West,Street
3562,violent-crime,Force,,4aa3f3fc974f5e50e6e41468b1b53b4e1b3b512991442a7c2226fc3cfdbcb50f,79274473,,2019-11,53.819992,1301636,On or near Back Headingley Avenue,-1.585526,Unable to prosecute suspect,2019-12,On or near Back Headingley Avenue - Leeds North West,Leeds North West,Street
3563,violent-crime,Force,,6b81dff65577a5c49c212c835952c18f9ec36e21c1c6d5f75b23ce0225de4acc,79274466,,2019-11,53.877924,1306973,On or near Meadow Garth,-1.611009,Unable to prosecute suspect,2019-12,On or near Meadow Garth - Leeds North West,Leeds North West,Street
3564,violent-crime,Force,,874ab5551e1f92f35463e97cf4692e1c91f871b790c4e21d69e87aa73a2f4245,79274549,,2019-11,53.889101,1307626,On or near Hall Drive,-1.618346,Unable to prosecute suspect,2019-12,On or near Hall Drive - Leeds North West,Leeds North West,Street
3565,violent-crime,Force,,7d0ae9c924aa49050d61bd25eb18fad9d94aae22e3a5b947211e21cb7684bd3d,79274641,,2019-11,53.828959,1301557,On or near Drummond Avenue,-1.587123,Unable to prosecute suspect,2019-12,On or near Drummond Avenue - Leeds North West,Leeds North West,Street
3566,violent-crime,Force,,f1c4dabb131c577e4577df708082485316a38c10b31ed41da1e6452feddaedd3,79274833,,2019-11,53.860907,1306771,On or near Moseley Wood Way,-1.621552,Unable to prosecute suspect,2019-12,On or near Moseley Wood Way - Leeds North West,Leeds North West,Street
3567,violent-crime,Force,,58bcfb07622e206238971c67d468e9e5dd55172f6c0a13314d8ca232c8f1e2e1,79274837,,2019-11,53.84775,1304968,On or near The Meadows,-1.58896,Unable to prosecute suspect,2019-12,On or near The Meadows - Leeds North West,Leeds North West,Street
3568,violent-crime,Force,,d2a6b25106f2840599063a5ad58e8fd34dfd6e2983200325e890a37fd4a91944,79275212,,2019-11,53.819785,1301580,On or near St Michael's Terrace,-1.580393,Unable to prosecute suspect,2019-12,On or near St Michael's Terrace - Leeds North West,Leeds North West,Street
3569,violent-crime,Force,,759fae2ca4aab229c19567a293d9aae22b5fc47c16260d76f9c1d256516499d5,79275908,,2019-11,53.817564,1299799,On or near Back Ridge Mount Terrace,-1.559926,Unable to prosecute suspect,2019-11,On or near Back Ridge Mount Terrace - Leeds North West,Leeds North West,Street
3570,violent-crime,Force,,78020f3ad7496e0c3d22100086a269c65609fc710d77d77aeec2a2ed43517b5c,79276113,,2019-11,53.863104,1306738,On or near Grange Mount,-1.674934,Unable to prosecute suspect,2020-03,On or near Grange Mount - Leeds North West,Leeds North West,Street
3571,violent-crime,Force,,eca0c55d4e52d96ea79fde7f43184b72f29060e7823f4c91c1db9af47fb5d66c,79276602,,2019-11,53.814769,1299759,On or near Hyde Park Place,-1.562324,Investigation complete; no suspect identified,2019-11,On or near Hyde Park Place - Leeds North West,Leeds North West,Street
3572,violent-crime,Force,,8333ca39ffdba13c023189674b7b644c20098a99891b49228e335a40cad21306,79276845,,2019-11,53.853239,1304980,On or near Tinshill Crescent,-1.615419,Unable to prosecute suspect,2019-11,On or near Tinshill Crescent - Leeds North West,Leeds North West,Street
3573,violent-crime,Force,,225330420bc3f88cdaafae3686f38884f491f221b8902fe2806689e625c15b94,79277083,,2019-11,53.856192,1304933,On or near Holt Way,-1.605753,Unable to prosecute suspect,2019-11,On or near Holt Way - Leeds North West,Leeds North West,On or near Supermarket
3574,violent-crime,Force,,8bf7c9fef98188d4208a22e39e5f96d7f11e521a3ec87271e8fa4443f898baa1,79277535,,2019-11,53.87179,1306942,On or near Leeds Road,-1.596238,Unable to prosecute suspect,2019-11,On or near Leeds Road - Leeds North West,Leeds North West,Street
3575,violent-crime,Force,,2ebc09ab94d34fa0f9db95c3694cd457ffebd04159882aa1921808edd42799ca,79277785,,2019-11,53.820472,1301627,On or near Bennett Road,-1.578761,Investigation complete; no suspect identified,2019-11,On or near Bennett Road - Leeds North West,Leeds North West,Street
3576,violent-crime,Force,,80b5dccdddc2ff2fef601d4f7bc178ac9b0ee9e6039d88265972c4071015eeb5,79278004,,2019-11,53.817708,1299477,On or near Orville Gardens,-1.569919,Investigation complete; no suspect identified,2019-11,On or near Orville Gardens - Leeds North West,Leeds North West,Street
3577,violent-crime,Force,,57ab5ed3fab7232c34685261f52d0a8baf7de0fc574b1fe5560ee6e8f4a24102,79279312,,2019-11,53.849722,1305050,On or near Tinshill Lane,-1.62033,Unable to prosecute suspect,2019-11,On or near Tinshill Lane - Leeds North West,Leeds North West,Street
3578,violent-crime,Force,,3e625f15cde7933fcbd556b3ae8a39d91a73da31004cf92c4adb00f9e6f69845,79279315,,2019-11,53.849722,1305050,On or near Tinshill Lane,-1.62033,Unable to prosecute suspect,2019-11,On or near Tinshill Lane - Leeds North West,Leeds North West,Street
3579,violent-crime,Force,,d31901ba1227def313de061e97639f7e907086f9315f4c7a06d09de190aad1b0,79279329,,2019-11,53.849722,1305050,On or near Tinshill Lane,-1.62033,Unable to prosecute suspect,2019-11,On or near Tinshill Lane - Leeds North West,Leeds North West,Street
3580,violent-crime,Force,,3cbe2f284159c2e5080d19aad4997d83fd071bd2b8a9c937c17f6ab14a53c7d1,79279398,,2019-11,53.85203,1304883,On or near Spring Hill,-1.571482,Unable to prosecute suspect,2019-11,On or near Spring Hill - Leeds North West,Leeds North West,Street
3581,violent-crime,Force,,d9a7bd51069752ccc4d3658cf09375e598108caa25de003b642d6fe633a53d0d,79280144,,2019-11,53.853389,1305015,On or near Dale Park View,-1.622881,Investigation complete; no suspect identified,2019-11,On or near Dale Park View - Leeds North West,Leeds North West,Street
3582,violent-crime,Force,,5e0987347964b50ebc1af4565c089393582f2f73e56124019121a7deb2645e0d,79280411,,2019-11,53.817564,1299799,On or near Back Ridge Mount Terrace,-1.559926,Unable to prosecute suspect,2019-11,On or near Back Ridge Mount Terrace - Leeds North West,Leeds North West,Street
3583,violent-crime,Force,,87577f333192678a360a370ef3726ed83a8caeda505533442aa9ae670709ae67,79281948,,2019-11,53.848903,1305055,On or near Haven View,-1.617039,Unable to prosecute suspect,2019-11,On or near Haven View - Leeds North West,Leeds North West,Street
3584,violent-crime,Force,,90120b81284ac170687878cdc9a7331e1f6d8b5588cc29a0fa0b9cbea09a9371,79281990,,2019-11,53.817564,1299799,On or near Back Ridge Mount Terrace,-1.559926,Investigation complete; no suspect identified,2019-11,On or near Back Ridge Mount Terrace - Leeds North West,Leeds North West,Street
3585,violent-crime,Force,,9bcdf5f7de4e7dbfb4531d6ce56be9400e323539352be9cb11bd6d97ac1ecab4,79282110,,2019-11,53.827456,1301517,On or near Highbury Mount,-1.571186,Investigation complete; no suspect identified,2019-11,On or near Highbury Mount - Leeds North West,Leeds North West,Street
